,year,week,country,boot,value
3,3.0,3.0,32.0,10.0,0.0
4,3.0,4.0,32.0,10.0,0.0
5,3.0,5.0,32.0,10.0,0.0
6,3.0,6.0,32.0,10.0,0.0
7,3.0,7.0,32.0,10.0,0.0
8,3.0,8.0,32.0,10.0,0.0
9,3.0,9.0,32.0,10.0,0.0
10,3.0,10.0,32.0,10.0,0.0
11,3.0,11.0,32.0,10.0,0.0
0,3.0,0.0,32.0,11.0,0.0
1,3.0,1.0,32.0,11.0,0.0
2,3.0,2.0,32.0,11.0,0.0
3,3.0,3.0,32.0,11.0,0.0
4,3.0,4.0,32.0,11.0,0.0
5,3.0,5.0,32.0,11.0,0.0
6,3.0,6.0,32.0,11.0,0.0
7,3.0,7.0,32.0,11.0,0.0
8,3.0,8.0,32.0,11.0,0.0
9,3.0,9.0,32.0,11.0,0.0
10,3.0,10.0,32.0,11.0,0.0
11,3.0,11.0,32.0,11.0,0.0
0,3.0,0.0,32.0,12.0,0.0
1,3.0,1.0,32.0,12.0,0.0
2,3.0,2.0,32.0,12.0,0.0
3,3.0,3.0,32.0,12.0,0.0
4,3.0,4.0,32.0,12.0,0.0
5,3.0,5.0,32.0,12.0,0.0
6,3.0,6.0,32.0,12.0,0.0
7,3.0,7.0,32.0,12.0,0.0
8,3.0,8.0,32.0,12.0,0.0
9,3.0,9.0,32.0,12.0,0.0
10,3.0,10.0,32.0,12.0,0.0
11,3.0,11.0,32.0,12.0,0.0
0,3.0,0.0,32.0,13.0,0.0
1,3.0,1.0,32.0,13.0,0.0
2,3.0,2.0,32.0,13.0,0.0
3,3.0,3.0,32.0,13.0,0.0
4,3.0,4.0,32.0,13.0,0.0
5,3.0,5.0,32.0,13.0,0.0
6,3.0,6.0,32.0,13.0,0.0
7,3.0,7.0,32.0,13.0,0.0
8,3.0,8.0,32.0,13.0,0.0
9,3.0,9.0,32.0,13.0,0.0
10,3.0,10.0,32.0,13.0,0.0
11,3.0,11.0,32.0,13.0,0.0
0,3.0,0.0,32.0,14.0,0.0
1,3.0,1.0,32.0,14.0,0.0
2,3.0,2.0,32.0,14.0,0.0
3,3.0,3.0,32.0,14.0,0.0
4,3.0,4.0,32.0,14.0,0.0
5,3.0,5.0,32.0,14.0,0.0
6,3.0,6.0,32.0,14.0,0.0
7,3.0,7.0,32.0,14.0,0.0
8,3.0,8.0,32.0,14.0,0.0
9,3.0,9.0,32.0,14.0,0.0
10,3.0,10.0,32.0,14.0,0.0
11,3.0,11.0,32.0,14.0,0.0
0,3.0,0.0,33.0,0.0,0.0
1,3.0,1.0,33.0,0.0,0.0
2,3.0,2.0,33.0,0.0,0.0
3,3.0,3.0,33.0,0.0,0.0
4,3.0,4.0,33.0,0.0,0.0
5,3.0,5.0,33.0,0.0,0.0
6,3.0,6.0,33.0,0.0,0.0
7,3.0,7.0,33.0,0.0,0.0
8,3.0,8.0,33.0,0.0,0.0
9,3.0,9.0,33.0,0.0,0.0
10,3.0,10.0,33.0,0.0,0.0
11,3.0,11.0,33.0,0.0,0.0
0,3.0,0.0,33.0,1.0,0.0
1,3.0,1.0,33.0,1.0,0.0
2,3.0,2.0,33.0,1.0,0.0
3,3.0,3.0,33.0,1.0,0.0
4,3.0,4.0,33.0,1.0,0.0
5,3.0,5.0,33.0,1.0,0.0
6,3.0,6.0,33.0,1.0,0.0
7,3.0,7.0,33.0,1.0,0.0
8,3.0,8.0,33.0,1.0,0.0
9,3.0,9.0,33.0,1.0,0.0
10,3.0,10.0,33.0,1.0,0.0
11,3.0,11.0,33.0,1.0,0.0
0,3.0,0.0,33.0,2.0,0.0
1,3.0,1.0,33.0,2.0,0.0
2,3.0,2.0,33.0,2.0,0.0
3,3.0,3.0,33.0,2.0,0.0
4,3.0,4.0,33.0,2.0,0.0
5,3.0,5.0,33.0,2.0,0.0
6,3.0,6.0,33.0,2.0,0.0
7,3.0,7.0,33.0,2.0,0.0
8,3.0,8.0,33.0,2.0,0.0
9,3.0,9.0,33.0,2.0,0.0
10,3.0,10.0,33.0,2.0,0.0
11,3.0,11.0,33.0,2.0,0.0
0,3.0,0.0,33.0,3.0,0.0
1,3.0,1.0,33.0,3.0,0.0
2,3.0,2.0,33.0,3.0,0.0
3,3.0,3.0,33.0,3.0,0.0
4,3.0,4.0,33.0,3.0,0.0
5,3.0,5.0,33.0,3.0,0.0
6,3.0,6.0,33.0,3.0,0.0
7,3.0,7.0,33.0,3.0,0.0
8,3.0,8.0,33.0,3.0,0.0
9,3.0,9.0,33.0,3.0,0.0
10,3.0,10.0,33.0,3.0,0.0
11,3.0,11.0,33.0,3.0,0.0
0,3.0,0.0,33.0,4.0,0.0
1,3.0,1.0,33.0,4.0,0.0
2,3.0,2.0,33.0,4.0,0.0
3,3.0,3.0,33.0,4.0,0.0
4,3.0,4.0,33.0,4.0,0.0
5,3.0,5.0,33.0,4.0,0.0
6,3.0,6.0,33.0,4.0,0.0
7,3.0,7.0,33.0,4.0,0.0
8,3.0,8.0,33.0,4.0,0.0
9,3.0,9.0,33.0,4.0,0.0
10,3.0,10.0,33.0,4.0,0.0
11,3.0,11.0,33.0,4.0,0.0
0,3.0,0.0,33.0,5.0,0.0
1,3.0,1.0,33.0,5.0,0.0
2,3.0,2.0,33.0,5.0,0.0
3,3.0,3.0,33.0,5.0,0.0
4,3.0,4.0,33.0,5.0,0.0
5,3.0,5.0,33.0,5.0,0.0
6,3.0,6.0,33.0,5.0,0.0
7,3.0,7.0,33.0,5.0,0.0
8,3.0,8.0,33.0,5.0,0.0
9,3.0,9.0,33.0,5.0,0.0
10,3.0,10.0,33.0,5.0,0.0
11,3.0,11.0,33.0,5.0,0.0
0,3.0,0.0,33.0,6.0,0.0
1,3.0,1.0,33.0,6.0,0.0
2,3.0,2.0,33.0,6.0,0.0
3,3.0,3.0,33.0,6.0,0.0
4,3.0,4.0,33.0,6.0,0.0
5,3.0,5.0,33.0,6.0,0.0
6,3.0,6.0,33.0,6.0,0.0
7,3.0,7.0,33.0,6.0,0.0
8,3.0,8.0,33.0,6.0,0.0
9,3.0,9.0,33.0,6.0,0.0
10,3.0,10.0,33.0,6.0,0.0
11,3.0,11.0,33.0,6.0,0.0
0,3.0,0.0,33.0,7.0,0.0
1,3.0,1.0,33.0,7.0,0.0
2,3.0,2.0,33.0,7.0,0.0
3,3.0,3.0,33.0,7.0,0.0
4,3.0,4.0,33.0,7.0,0.0
5,3.0,5.0,33.0,7.0,0.0
6,3.0,6.0,33.0,7.0,0.0
7,3.0,7.0,33.0,7.0,0.0
8,3.0,8.0,33.0,7.0,0.0
9,3.0,9.0,33.0,7.0,0.0
10,3.0,10.0,33.0,7.0,0.0
11,3.0,11.0,33.0,7.0,0.0
0,3.0,0.0,33.0,8.0,0.0
1,3.0,1.0,33.0,8.0,0.0
2,3.0,2.0,33.0,8.0,0.0
3,3.0,3.0,33.0,8.0,0.0
4,3.0,4.0,33.0,8.0,0.0
5,3.0,5.0,33.0,8.0,0.0
6,3.0,6.0,33.0,8.0,0.0
7,3.0,7.0,33.0,8.0,0.0
8,3.0,8.0,33.0,8.0,0.0
9,3.0,9.0,33.0,8.0,0.0
10,3.0,10.0,33.0,8.0,0.0
11,3.0,11.0,33.0,8.0,0.0
0,3.0,0.0,33.0,9.0,0.0
1,3.0,1.0,33.0,9.0,0.0
2,3.0,2.0,33.0,9.0,0.0
3,3.0,3.0,33.0,9.0,0.0
4,3.0,4.0,33.0,9.0,0.0
5,3.0,5.0,33.0,9.0,0.0
6,3.0,6.0,33.0,9.0,0.0
7,3.0,7.0,33.0,9.0,0.0
8,3.0,8.0,33.0,9.0,0.0
9,3.0,9.0,33.0,9.0,0.0
10,3.0,10.0,33.0,9.0,0.0
11,3.0,11.0,33.0,9.0,0.0
0,3.0,0.0,33.0,10.0,0.0
1,3.0,1.0,33.0,10.0,0.0
2,3.0,2.0,33.0,10.0,0.0
3,3.0,3.0,33.0,10.0,0.0
4,3.0,4.0,33.0,10.0,0.0
5,3.0,5.0,33.0,10.0,0.0
6,3.0,6.0,33.0,10.0,0.0
7,3.0,7.0,33.0,10.0,0.0
8,3.0,8.0,33.0,10.0,0.0
9,3.0,9.0,33.0,10.0,0.0
10,3.0,10.0,33.0,10.0,0.0
11,3.0,11.0,33.0,10.0,0.0
0,3.0,0.0,33.0,11.0,0.0
1,3.0,1.0,33.0,11.0,0.0
2,3.0,2.0,33.0,11.0,0.0
3,3.0,3.0,33.0,11.0,0.0
4,3.0,4.0,33.0,11.0,0.0
5,3.0,5.0,33.0,11.0,0.0
6,3.0,6.0,33.0,11.0,0.0
7,3.0,7.0,33.0,11.0,0.0
8,3.0,8.0,33.0,11.0,0.0
9,3.0,9.0,33.0,11.0,0.0
10,3.0,10.0,33.0,11.0,0.0
11,3.0,11.0,33.0,11.0,0.0
0,3.0,0.0,33.0,12.0,0.0
1,3.0,1.0,33.0,12.0,0.0
2,3.0,2.0,33.0,12.0,0.0
3,3.0,3.0,33.0,12.0,0.0
4,3.0,4.0,33.0,12.0,0.0
5,3.0,5.0,33.0,12.0,0.0
6,3.0,6.0,33.0,12.0,0.0
7,3.0,7.0,33.0,12.0,0.0
8,3.0,8.0,33.0,12.0,0.0
9,3.0,9.0,33.0,12.0,0.0
10,3.0,10.0,33.0,12.0,0.0
11,3.0,11.0,33.0,12.0,0.0
0,3.0,0.0,33.0,13.0,0.0
1,3.0,1.0,33.0,13.0,0.0
2,3.0,2.0,33.0,13.0,0.0
3,3.0,3.0,33.0,13.0,0.0
4,3.0,4.0,33.0,13.0,0.0
5,3.0,5.0,33.0,13.0,0.0
6,3.0,6.0,33.0,13.0,0.0
7,3.0,7.0,33.0,13.0,0.0
8,3.0,8.0,33.0,13.0,0.0
9,3.0,9.0,33.0,13.0,0.0
10,3.0,10.0,33.0,13.0,0.0
11,3.0,11.0,33.0,13.0,0.0
0,3.0,0.0,33.0,14.0,0.0
1,3.0,1.0,33.0,14.0,0.0
2,3.0,2.0,33.0,14.0,0.0
3,3.0,3.0,33.0,14.0,0.0
4,3.0,4.0,33.0,14.0,0.0
5,3.0,5.0,33.0,14.0,0.0
6,3.0,6.0,33.0,14.0,0.0
7,3.0,7.0,33.0,14.0,0.0
8,3.0,8.0,33.0,14.0,0.0
9,3.0,9.0,33.0,14.0,0.0
10,3.0,10.0,33.0,14.0,0.0
11,3.0,11.0,33.0,14.0,0.0
0,3.0,0.0,34.0,0.0,0.0
1,3.0,1.0,34.0,0.0,0.0
2,3.0,2.0,34.0,0.0,0.0
3,3.0,3.0,34.0,0.0,0.0
4,3.0,4.0,34.0,0.0,0.0
5,3.0,5.0,34.0,0.0,0.0
6,3.0,6.0,34.0,0.0,0.0
7,3.0,7.0,34.0,0.0,0.0
8,3.0,8.0,34.0,0.0,0.0
9,3.0,9.0,34.0,0.0,0.0
10,3.0,10.0,34.0,0.0,0.0
11,3.0,11.0,34.0,0.0,0.0
0,3.0,0.0,34.0,1.0,0.0
1,3.0,1.0,34.0,1.0,0.0
2,3.0,2.0,34.0,1.0,0.0
3,3.0,3.0,34.0,1.0,0.0
4,3.0,4.0,34.0,1.0,0.0
5,3.0,5.0,34.0,1.0,0.0
6,3.0,6.0,34.0,1.0,0.0
7,3.0,7.0,34.0,1.0,0.0
8,3.0,8.0,34.0,1.0,0.0
9,3.0,9.0,34.0,1.0,0.0
10,3.0,10.0,34.0,1.0,0.0
11,3.0,11.0,34.0,1.0,0.0
0,3.0,0.0,34.0,2.0,0.0
1,3.0,1.0,34.0,2.0,0.0
2,3.0,2.0,34.0,2.0,0.0
3,3.0,3.0,34.0,2.0,0.0
4,3.0,4.0,34.0,2.0,0.0
5,3.0,5.0,34.0,2.0,0.0
6,3.0,6.0,34.0,2.0,0.0
7,3.0,7.0,34.0,2.0,0.0
8,3.0,8.0,34.0,2.0,0.0
9,3.0,9.0,34.0,2.0,0.0
10,3.0,10.0,34.0,2.0,0.0
11,3.0,11.0,34.0,2.0,0.0
0,3.0,0.0,34.0,3.0,0.0
1,3.0,1.0,34.0,3.0,0.0
2,3.0,2.0,34.0,3.0,0.0
3,3.0,3.0,34.0,3.0,0.0
4,3.0,4.0,34.0,3.0,0.0
5,3.0,5.0,34.0,3.0,0.0
6,3.0,6.0,34.0,3.0,0.0
7,3.0,7.0,34.0,3.0,0.0
8,3.0,8.0,34.0,3.0,0.0
9,3.0,9.0,34.0,3.0,0.0
10,3.0,10.0,34.0,3.0,0.0
11,3.0,11.0,34.0,3.0,0.0
0,3.0,0.0,34.0,4.0,0.0
1,3.0,1.0,34.0,4.0,0.0
2,3.0,2.0,34.0,4.0,0.0
3,3.0,3.0,34.0,4.0,0.0
4,3.0,4.0,34.0,4.0,0.0
5,3.0,5.0,34.0,4.0,0.0
6,3.0,6.0,34.0,4.0,0.0
7,3.0,7.0,34.0,4.0,0.0
8,3.0,8.0,34.0,4.0,0.0
9,3.0,9.0,34.0,4.0,0.0
10,3.0,10.0,34.0,4.0,0.0
11,3.0,11.0,34.0,4.0,0.0
0,3.0,0.0,34.0,5.0,0.0
1,3.0,1.0,34.0,5.0,0.0
2,3.0,2.0,34.0,5.0,0.0
3,3.0,3.0,34.0,5.0,0.0
4,3.0,4.0,34.0,5.0,0.0
5,3.0,5.0,34.0,5.0,0.0
6,3.0,6.0,34.0,5.0,0.0
7,3.0,7.0,34.0,5.0,0.0
8,3.0,8.0,34.0,5.0,0.0
9,3.0,9.0,34.0,5.0,0.0
10,3.0,10.0,34.0,5.0,0.0
11,3.0,11.0,34.0,5.0,0.0
0,3.0,0.0,34.0,6.0,0.0
1,3.0,1.0,34.0,6.0,0.0
2,3.0,2.0,34.0,6.0,0.0
3,3.0,3.0,34.0,6.0,0.0
4,3.0,4.0,34.0,6.0,0.0
5,3.0,5.0,34.0,6.0,0.0
6,3.0,6.0,34.0,6.0,0.0
7,3.0,7.0,34.0,6.0,0.0
8,3.0,8.0,34.0,6.0,0.0
9,3.0,9.0,34.0,6.0,0.0
10,3.0,10.0,34.0,6.0,0.0
11,3.0,11.0,34.0,6.0,0.0
0,3.0,0.0,34.0,7.0,0.0
1,3.0,1.0,34.0,7.0,0.0
2,3.0,2.0,34.0,7.0,0.0
3,3.0,3.0,34.0,7.0,0.0
4,3.0,4.0,34.0,7.0,0.0
5,3.0,5.0,34.0,7.0,0.0
6,3.0,6.0,34.0,7.0,0.0
7,3.0,7.0,34.0,7.0,0.0
8,3.0,8.0,34.0,7.0,0.0
9,3.0,9.0,34.0,7.0,0.0
10,3.0,10.0,34.0,7.0,0.0
11,3.0,11.0,34.0,7.0,0.0
0,3.0,0.0,34.0,8.0,0.0
1,3.0,1.0,34.0,8.0,0.0
2,3.0,2.0,34.0,8.0,0.0
3,3.0,3.0,34.0,8.0,0.0
4,3.0,4.0,34.0,8.0,0.0
5,3.0,5.0,34.0,8.0,0.0
6,3.0,6.0,34.0,8.0,0.0
7,3.0,7.0,34.0,8.0,0.0
8,3.0,8.0,34.0,8.0,0.0
9,3.0,9.0,34.0,8.0,0.0
10,3.0,10.0,34.0,8.0,0.0
11,3.0,11.0,34.0,8.0,0.0
0,3.0,0.0,34.0,9.0,0.0
1,3.0,1.0,34.0,9.0,0.0
2,3.0,2.0,34.0,9.0,0.0
3,3.0,3.0,34.0,9.0,0.0
4,3.0,4.0,34.0,9.0,0.0
5,3.0,5.0,34.0,9.0,0.0
6,3.0,6.0,34.0,9.0,0.0
7,3.0,7.0,34.0,9.0,0.0
8,3.0,8.0,34.0,9.0,0.0
9,3.0,9.0,34.0,9.0,0.0
10,3.0,10.0,34.0,9.0,0.0
11,3.0,11.0,34.0,9.0,0.0
0,3.0,0.0,34.0,10.0,0.0
1,3.0,1.0,34.0,10.0,0.0
2,3.0,2.0,34.0,10.0,0.0
3,3.0,3.0,34.0,10.0,0.0
4,3.0,4.0,34.0,10.0,0.0
5,3.0,5.0,34.0,10.0,0.0
6,3.0,6.0,34.0,10.0,0.0
7,3.0,7.0,34.0,10.0,0.0
8,3.0,8.0,34.0,10.0,0.0
9,3.0,9.0,34.0,10.0,0.0
10,3.0,10.0,34.0,10.0,0.0
11,3.0,11.0,34.0,10.0,0.0
0,3.0,0.0,34.0,11.0,0.0
1,3.0,1.0,34.0,11.0,0.0
2,3.0,2.0,34.0,11.0,0.0
3,3.0,3.0,34.0,11.0,0.0
4,3.0,4.0,34.0,11.0,0.0
5,3.0,5.0,34.0,11.0,0.0
6,3.0,6.0,34.0,11.0,0.0
7,3.0,7.0,34.0,11.0,0.0
8,3.0,8.0,34.0,11.0,0.0
9,3.0,9.0,34.0,11.0,0.0
10,3.0,10.0,34.0,11.0,0.0
11,3.0,11.0,34.0,11.0,0.0
0,3.0,0.0,34.0,12.0,0.0
1,3.0,1.0,34.0,12.0,0.0
2,3.0,2.0,34.0,12.0,0.0
3,3.0,3.0,34.0,12.0,0.0
4,3.0,4.0,34.0,12.0,0.0
5,3.0,5.0,34.0,12.0,0.0
6,3.0,6.0,34.0,12.0,0.0
7,3.0,7.0,34.0,12.0,0.0
8,3.0,8.0,34.0,12.0,0.0
9,3.0,9.0,34.0,12.0,0.0
10,3.0,10.0,34.0,12.0,0.0
11,3.0,11.0,34.0,12.0,0.0
0,3.0,0.0,34.0,13.0,0.0
1,3.0,1.0,34.0,13.0,0.0
2,3.0,2.0,34.0,13.0,0.0
3,3.0,3.0,34.0,13.0,0.0
4,3.0,4.0,34.0,13.0,0.0
5,3.0,5.0,34.0,13.0,0.0
6,3.0,6.0,34.0,13.0,0.0
7,3.0,7.0,34.0,13.0,0.0
8,3.0,8.0,34.0,13.0,0.0
9,3.0,9.0,34.0,13.0,0.0
10,3.0,10.0,34.0,13.0,0.0
11,3.0,11.0,34.0,13.0,0.0
0,3.0,0.0,34.0,14.0,0.0
1,3.0,1.0,34.0,14.0,0.0
2,3.0,2.0,34.0,14.0,0.0
3,3.0,3.0,34.0,14.0,0.0
4,3.0,4.0,34.0,14.0,0.0
5,3.0,5.0,34.0,14.0,0.0
6,3.0,6.0,34.0,14.0,0.0
7,3.0,7.0,34.0,14.0,0.0
8,3.0,8.0,34.0,14.0,0.0
9,3.0,9.0,34.0,14.0,0.0
10,3.0,10.0,34.0,14.0,0.0
11,3.0,11.0,34.0,14.0,0.0
0,3.0,0.0,35.0,0.0,0.0
1,3.0,1.0,35.0,0.0,0.0
2,3.0,2.0,35.0,0.0,0.0
3,3.0,3.0,35.0,0.0,0.0
4,3.0,4.0,35.0,0.0,0.0
5,3.0,5.0,35.0,0.0,0.0
6,3.0,6.0,35.0,0.0,0.0
7,3.0,7.0,35.0,0.0,0.0
8,3.0,8.0,35.0,0.0,0.0
9,3.0,9.0,35.0,0.0,0.0
10,3.0,10.0,35.0,0.0,0.0
11,3.0,11.0,35.0,0.0,0.0
0,3.0,0.0,35.0,1.0,0.0
1,3.0,1.0,35.0,1.0,0.0
2,3.0,2.0,35.0,1.0,0.0
3,3.0,3.0,35.0,1.0,0.0
4,3.0,4.0,35.0,1.0,0.0
5,3.0,5.0,35.0,1.0,0.0
6,3.0,6.0,35.0,1.0,0.0
7,3.0,7.0,35.0,1.0,0.0
8,3.0,8.0,35.0,1.0,0.0
9,3.0,9.0,35.0,1.0,0.0
10,3.0,10.0,35.0,1.0,0.0
11,3.0,11.0,35.0,1.0,0.0
0,3.0,0.0,35.0,2.0,0.0
1,3.0,1.0,35.0,2.0,0.0
2,3.0,2.0,35.0,2.0,0.0
3,3.0,3.0,35.0,2.0,0.0
4,3.0,4.0,35.0,2.0,0.0
5,3.0,5.0,35.0,2.0,0.0
6,3.0,6.0,35.0,2.0,0.0
7,3.0,7.0,35.0,2.0,0.0
8,3.0,8.0,35.0,2.0,0.0
9,3.0,9.0,35.0,2.0,0.0
10,3.0,10.0,35.0,2.0,0.0
11,3.0,11.0,35.0,2.0,0.0
0,3.0,0.0,35.0,3.0,0.0
1,3.0,1.0,35.0,3.0,0.0
2,3.0,2.0,35.0,3.0,0.0
3,3.0,3.0,35.0,3.0,0.0
4,3.0,4.0,35.0,3.0,0.0
5,3.0,5.0,35.0,3.0,0.0
6,3.0,6.0,35.0,3.0,0.0
7,3.0,7.0,35.0,3.0,0.0
8,3.0,8.0,35.0,3.0,0.0
9,3.0,9.0,35.0,3.0,0.0
10,3.0,10.0,35.0,3.0,0.0
11,3.0,11.0,35.0,3.0,0.0
0,3.0,0.0,35.0,4.0,0.0
1,3.0,1.0,35.0,4.0,0.0
2,3.0,2.0,35.0,4.0,0.0
3,3.0,3.0,35.0,4.0,0.0
4,3.0,4.0,35.0,4.0,0.0
5,3.0,5.0,35.0,4.0,0.0
6,3.0,6.0,35.0,4.0,0.0
7,3.0,7.0,35.0,4.0,0.0
8,3.0,8.0,35.0,4.0,0.0
9,3.0,9.0,35.0,4.0,0.0
10,3.0,10.0,35.0,4.0,0.0
11,3.0,11.0,35.0,4.0,0.0
0,3.0,0.0,35.0,5.0,0.0
1,3.0,1.0,35.0,5.0,0.0
2,3.0,2.0,35.0,5.0,0.0
3,3.0,3.0,35.0,5.0,0.0
4,3.0,4.0,35.0,5.0,0.0
5,3.0,5.0,35.0,5.0,0.0
6,3.0,6.0,35.0,5.0,0.0
7,3.0,7.0,35.0,5.0,0.0
8,3.0,8.0,35.0,5.0,0.0
9,3.0,9.0,35.0,5.0,0.0
10,3.0,10.0,35.0,5.0,0.0
11,3.0,11.0,35.0,5.0,0.0
0,3.0,0.0,35.0,6.0,0.0
1,3.0,1.0,35.0,6.0,0.0
2,3.0,2.0,35.0,6.0,0.0
3,3.0,3.0,35.0,6.0,0.0
4,3.0,4.0,35.0,6.0,0.0
5,3.0,5.0,35.0,6.0,0.0
6,3.0,6.0,35.0,6.0,0.0
7,3.0,7.0,35.0,6.0,0.0
8,3.0,8.0,35.0,6.0,0.0
9,3.0,9.0,35.0,6.0,0.0
10,3.0,10.0,35.0,6.0,0.0
11,3.0,11.0,35.0,6.0,0.0
0,3.0,0.0,35.0,7.0,0.0
1,3.0,1.0,35.0,7.0,0.0
2,3.0,2.0,35.0,7.0,0.0
3,3.0,3.0,35.0,7.0,0.0
4,3.0,4.0,35.0,7.0,0.0
5,3.0,5.0,35.0,7.0,0.0
6,3.0,6.0,35.0,7.0,0.0
7,3.0,7.0,35.0,7.0,0.0
8,3.0,8.0,35.0,7.0,0.0
9,3.0,9.0,35.0,7.0,0.0
10,3.0,10.0,35.0,7.0,0.0
11,3.0,11.0,35.0,7.0,0.0
0,3.0,0.0,35.0,8.0,0.0
1,3.0,1.0,35.0,8.0,0.0
2,3.0,2.0,35.0,8.0,0.0
3,3.0,3.0,35.0,8.0,0.0
4,3.0,4.0,35.0,8.0,0.0
5,3.0,5.0,35.0,8.0,0.0
6,3.0,6.0,35.0,8.0,0.0
7,3.0,7.0,35.0,8.0,0.0
8,3.0,8.0,35.0,8.0,0.0
9,3.0,9.0,35.0,8.0,0.0
10,3.0,10.0,35.0,8.0,0.0
11,3.0,11.0,35.0,8.0,0.0
0,3.0,0.0,35.0,9.0,0.0
1,3.0,1.0,35.0,9.0,0.0
2,3.0,2.0,35.0,9.0,0.0
3,3.0,3.0,35.0,9.0,0.0
4,3.0,4.0,35.0,9.0,0.0
5,3.0,5.0,35.0,9.0,0.0
6,3.0,6.0,35.0,9.0,0.0
7,3.0,7.0,35.0,9.0,0.0
8,3.0,8.0,35.0,9.0,0.0
9,3.0,9.0,35.0,9.0,0.0
10,3.0,10.0,35.0,9.0,0.0
11,3.0,11.0,35.0,9.0,0.0
0,3.0,0.0,35.0,10.0,0.0
1,3.0,1.0,35.0,10.0,0.0
2,3.0,2.0,35.0,10.0,0.0
3,3.0,3.0,35.0,10.0,0.0
4,3.0,4.0,35.0,10.0,0.0
5,3.0,5.0,35.0,10.0,0.0
6,3.0,6.0,35.0,10.0,0.0
7,3.0,7.0,35.0,10.0,0.0
8,3.0,8.0,35.0,10.0,0.0
9,3.0,9.0,35.0,10.0,0.0
10,3.0,10.0,35.0,10.0,0.0
11,3.0,11.0,35.0,10.0,0.0
0,3.0,0.0,35.0,11.0,0.0
1,3.0,1.0,35.0,11.0,0.0
2,3.0,2.0,35.0,11.0,0.0
3,3.0,3.0,35.0,11.0,0.0
4,3.0,4.0,35.0,11.0,0.0
5,3.0,5.0,35.0,11.0,0.0
6,3.0,6.0,35.0,11.0,0.0
7,3.0,7.0,35.0,11.0,0.0
8,3.0,8.0,35.0,11.0,0.0
9,3.0,9.0,35.0,11.0,0.0
10,3.0,10.0,35.0,11.0,0.0
11,3.0,11.0,35.0,11.0,0.0
0,3.0,0.0,35.0,12.0,0.0
1,3.0,1.0,35.0,12.0,0.0
2,3.0,2.0,35.0,12.0,0.0
3,3.0,3.0,35.0,12.0,0.0
4,3.0,4.0,35.0,12.0,0.0
5,3.0,5.0,35.0,12.0,0.0
6,3.0,6.0,35.0,12.0,0.0
7,3.0,7.0,35.0,12.0,0.0
8,3.0,8.0,35.0,12.0,0.0
9,3.0,9.0,35.0,12.0,0.0
10,3.0,10.0,35.0,12.0,0.0
11,3.0,11.0,35.0,12.0,0.0
0,3.0,0.0,35.0,13.0,0.0
1,3.0,1.0,35.0,13.0,0.0
2,3.0,2.0,35.0,13.0,0.0
3,3.0,3.0,35.0,13.0,0.0
4,3.0,4.0,35.0,13.0,0.0
5,3.0,5.0,35.0,13.0,0.0
6,3.0,6.0,35.0,13.0,0.0
7,3.0,7.0,35.0,13.0,0.0
8,3.0,8.0,35.0,13.0,0.0
9,3.0,9.0,35.0,13.0,0.0
10,3.0,10.0,35.0,13.0,0.0
11,3.0,11.0,35.0,13.0,0.0
0,3.0,0.0,35.0,14.0,0.0
1,3.0,1.0,35.0,14.0,0.0
2,3.0,2.0,35.0,14.0,0.0
3,3.0,3.0,35.0,14.0,0.0
4,3.0,4.0,35.0,14.0,0.0
5,3.0,5.0,35.0,14.0,0.0
6,3.0,6.0,35.0,14.0,0.0
7,3.0,7.0,35.0,14.0,0.0
8,3.0,8.0,35.0,14.0,0.0
9,3.0,9.0,35.0,14.0,0.0
10,3.0,10.0,35.0,14.0,0.0
11,3.0,11.0,35.0,14.0,0.0
0,3.0,0.0,36.0,0.0,0.0
1,3.0,1.0,36.0,0.0,0.0
2,3.0,2.0,36.0,0.0,0.0
3,3.0,3.0,36.0,0.0,0.0
4,3.0,4.0,36.0,0.0,0.0
5,3.0,5.0,36.0,0.0,0.0
6,3.0,6.0,36.0,0.0,0.0
7,3.0,7.0,36.0,0.0,0.0
8,3.0,8.0,36.0,0.0,0.0
9,3.0,9.0,36.0,0.0,0.0
10,3.0,10.0,36.0,0.0,0.0
11,3.0,11.0,36.0,0.0,0.0
0,3.0,0.0,36.0,1.0,0.0
1,3.0,1.0,36.0,1.0,0.0
2,3.0,2.0,36.0,1.0,0.0
3,3.0,3.0,36.0,1.0,0.0
4,3.0,4.0,36.0,1.0,0.0
5,3.0,5.0,36.0,1.0,0.0
6,3.0,6.0,36.0,1.0,0.0
7,3.0,7.0,36.0,1.0,0.0
8,3.0,8.0,36.0,1.0,0.0
9,3.0,9.0,36.0,1.0,0.0
10,3.0,10.0,36.0,1.0,0.0
11,3.0,11.0,36.0,1.0,0.0
0,3.0,0.0,36.0,2.0,0.0
1,3.0,1.0,36.0,2.0,0.0
2,3.0,2.0,36.0,2.0,0.0
3,3.0,3.0,36.0,2.0,0.0
4,3.0,4.0,36.0,2.0,0.0
5,3.0,5.0,36.0,2.0,0.0
6,3.0,6.0,36.0,2.0,0.0
7,3.0,7.0,36.0,2.0,0.0
8,3.0,8.0,36.0,2.0,0.0
9,3.0,9.0,36.0,2.0,0.0
10,3.0,10.0,36.0,2.0,0.0
11,3.0,11.0,36.0,2.0,0.0
0,3.0,0.0,36.0,3.0,0.0
1,3.0,1.0,36.0,3.0,0.0
